time,day,date,tank,metsch,chaoborus,daphnia,serial,size,infection,eggs,chaoborus_notes
3,Thursday,43664,40,Metsch,0.5,10,2710,69,NI,1,
3,Thursday,43664,40,Metsch,0.5,11,2711,72,NI,0,
3,Thursday,43664,40,Metsch,0.5,12,2712,81,NI,2,
3,Thursday,43664,40,Metsch,0.5,13,2713,63,NI,1,
3,Thursday,43664,40,Metsch,0.5,14,2714,67,NI,1,
3,Thursday,43664,40,Metsch,0.5,15,2715,68,NI,1,
3,Thursday,43664,40,Metsch,0.5,16,2716,68,NI,2,
3,Thursday,43664,40,Metsch,0.5,17,2717,66,NI,0,
3,Thursday,43664,40,Metsch,0.5,18,2718,67,NI,2,
3,Thursday,43664,40,Metsch,0.5,19,2719,70,NI,1,
3,Thursday,43664,40,Metsch,0.5,20,2720,64,NI,1,
3,Thursday,43664,42,No Metsch,1,1,2741,63,NI,2,
3,Thursday,43664,44,Metsch,0,1,2781,66,I,0,
3,Thursday,43664,44,Metsch,0,2,2782,74,I,2,
3,Thursday,43664,44,Metsch,0,3,2783,59,I,0,
3,Thursday,43664,44,Metsch,0,4,2784,58,I,0,
3,Thursday,43664,44,Metsch,0,5,2785,73,NI,0,
3,Thursday,43664,44,Metsch,0,6,2786,70,NI,0,
3,Thursday,43664,44,Metsch,0,7,2787,62,NI,0,
3,Thursday,43664,44,Metsch,0,8,2788,72,NI,1,
3,Thursday,43664,44,Metsch,0,9,2789,81,NI,2,
3,Thursday,43664,44,Metsch,0,10,2790,73,NI,1,
3,Thursday,43664,44,Metsch,0,11,2791,77,NI,0,
3,Thursday,43664,45,Metsch,0,1,2801,75,NI,0,
3,Thursday,43664,45,Metsch,0,2,2802,66,I,0,
3,Thursday,43664,45,Metsch,0,3,2803,80,I,0,
3,Thursday,43664,45,Metsch,0,4,2804,65,NI,1,
3,Thursday,43664,45,Metsch,0,5,2805,65,NI,0,
3,Thursday,43664,45,Metsch,0,6,2806,66,NI,0,
3,Thursday,43664,45,Metsch,0,7,2807,73,NI,1,
3,Thursday,43664,45,Metsch,0,8,2808,60,NI,0,
3,Thursday,43664,45,Metsch,0,9,2809,70,I,0,
3,Thursday,43664,45,Metsch,0,10,2810,73,NI,0,
3,Thursday,43664,45,Metsch,0,11,2811,71,NI,2,
3,Thursday,43664,45,Metsch,0,12,2812,58,NI,2,
3,Thursday,43664,45,Metsch,0,13,2813,62,I,0,
3,Thursday,43664,45,Metsch,0,14,2814,73,NI,0,
3,Thursday,43664,45,Metsch,0,15,2815,67,NI,1,
3,Thursday,43664,45,Metsch,0,16,2816,62,NI,0,
3,Thursday,43664,45,Metsch,0,17,2817,75,NI,1,
3,Thursday,43664,45,Metsch,0,18,2818,61,NI,1,
3,Thursday,43664,45,Metsch,0,19,2819,58,NI,0,
3,Thursday,43664,45,Metsch,0,20,2820,54,NI,0,
3,Thursday,43664,46,Metsch,0,1,2821,71,I,1,
3,Thursday,43664,46,Metsch,0,2,2822,75,NI,1,
3,Thursday,43664,46,Metsch,0,3,2823,65,NI,0,
3,Thursday,43664,46,Metsch,0,4,2824,70,I,1,
3,Thursday,43664,46,Metsch,0,5,2825,65,I,0,
3,Thursday,43664,46,Metsch,0,6,2826,66,I,0,
3,Thursday,43664,46,Metsch,0,7,2827,75,I,0,
3,Thursday,43664,46,Metsch,0,8,2828,60,NI,0,
3,Thursday,43664,46,Metsch,0,9,2829,60,NI,0,
3,Thursday,43664,46,Metsch,0,10,2830,75,NI,3,
3,Thursday,43664,46,Metsch,0,11,2831,73,NI,0,
3,Thursday,43664,46,Metsch,0,12,2832,70,NI,1,
3,Thursday,43664,46,Metsch,0,13,2833,70,I,0,
3,Thursday,43664,46,Metsch,0,14,2834,72,NI,0,
3,Thursday,43664,46,Metsch,0,15,2835,74,NI,2,
3,Thursday,43664,46,Metsch,0,16,2836,68,I,0,
3,Thursday,43664,46,Metsch,0,17,2837,62,NI,0,
3,Thursday,43664,46,Metsch,0,18,2838,65,NI,0,
3,Thursday,43664,46,Metsch,0,19,2839,50,NI,0,
3,Thursday,43664,47,No Metsch,0.1,1,2841,70,NI,0,
3,Thursday,43664,47,No Metsch,0.1,2,2842,70,NI,1,
3,Thursday,43664,47,No Metsch,0.1,3,2843,80,NI,2,
3,Thursday,43664,47,No Metsch,0.1,4,2844,73,NI,2,
3,Thursday,43664,47,No Metsch,0.1,5,2845,73,NI,2,
3,Thursday,43664,47,No Metsch,0.1,6,2846,74,NI,0,
3,Thursday,43664,47,No Metsch,0.1,7,2847,69,NI,1,
3,Thursday,43664,47,No Metsch,0.1,8,2848,70,NI,1,
3,Thursday,43664,47,No Metsch,0.1,9,2849,86,NI,1,
3,Thursday,43664,47,No Metsch,0.1,10,2850,75,NI,1,
3,Thursday,43664,47,No Metsch,0.1,11,2851,68,NI,0,
3,Thursday,43664,47,No Metsch,0.1,12,2852,69,NI,1,
3,Thursday,43664,47,No Metsch,0.1,13,2853,73,NI,1,
3,Thursday,43664,47,No Metsch,0.1,14,2854,62,NI,0,
3,Thursday,43664,47,No Metsch,0.1,15,2855,73,NI,0,
3,Thursday,43664,47,No Metsch,0.1,16,2856,65,NI,1,
3,Thursday,43664,47,No Metsch,0.1,17,2857,66,NI,0,
3,Thursday,43664,47,No Metsch,0.1,18,2858,68,NI,1,
3,Thursday,43664,47,No Metsch,0.1,19,2859,66,NI,1,
3,Thursday,43664,47,No Metsch,0.1,20,2860,78,NI,2,
3,Thursday,43664,48,No Metsch,0.1,1,2861,70,NI,0,
3,Thursday,43664,48,No Metsch,0.1,2,2862,67,NI,0,
3,Thursday,43664,48,No Metsch,0.1,3,2863,63,NI,1,
3,Thursday,43664,48,No Metsch,0.1,4,2864,70,NI,0,
3,Thursday,43664,49,No Metsch,0.1,1,2881,65,NI,1,
3,Thursday,43664,49,No Metsch,0.1,2,2882,80,NI,0,
3,Thursday,43664,49,No Metsch,0.1,3,2883,76,NI,0,
3,Thursday,43664,49,No Metsch,0.1,4,2884,77,NI,1,
3,Thursday,43664,49,No Metsch,0.1,5,2885,80,NI,1,
3,Thursday,43664,49,No Metsch,0.1,6,2886,75,NI,0,
3,Thursday,43664,49,No Metsch,0.1,7,2887,73,NI,0,
3,Thursday,43664,49,No Metsch,0.1,8,2888,80,NI,1,
3,Thursday,43664,49,No Metsch,0.1,9,2889,75,NI,0,
3,Thursday,43664,49,No Metsch,0.1,10,2890,70,NI,0,
3,Thursday,43664,49,No Metsch,0.1,11,2891,60,NI,0,
3,Thursday,43664,49,No Metsch,0.1,12,2892,80,NI,1,
3,Thursday,43664,49,No Metsch,0.1,13,2893,66,NI,0,
3,Thursday,43664,49,No Metsch,0.1,14,2894,80,NI,1,
3,Thursday,43664,49,No Metsch,0.1,15,2895,70,NI,0,
3,Thursday,43664,49,No Metsch,0.1,16,2896,55,NI,0,
3,Thursday,43664,49,No Metsch,0.1,17,2897,57,NI,0,
3,Thursday,43664,49,No Metsch,0.1,18,2898,65,NI,0,
3,Thursday,43664,51,Metsch,1,1,2921,64,NI,2,
3,Thursday,43664,52,Metsch,1,1,2941,69,NI,5,
4,Monday,43668,1,Metsch,0.1,1,2961,70,I,0,
4,Monday,43668,1,Metsch,0.1,2,2962,75,NI,1,
4,Monday,43668,1,Metsch,0.1,3,2963,72,NI,1,
4,Monday,43668,1,Metsch,0.1,4,2964,74,NI,0,
4,Monday,43668,1,Metsch,0.1,5,2965,75,NI,0,
4,Monday,43668,1,Metsch,0.1,6,2966,66,NI,0,
4,Monday,43668,1,Metsch,0.1,7,2967,68,NI,0,
4,Monday,43668,1,Metsch,0.1,8,2968,81,NI,0,
4,Monday,43668,1,Metsch,0.1,9,2969,-,NI,0,
4,Monday,43668,1,Metsch,0.1,10,2970,76,NI,0,
4,Monday,43668,1,Metsch,0.1,11,2971,81,NI,1,
4,Monday,43668,1,Metsch,0.1,12,2972,70,NI,0,
4,Monday,43668,1,Metsch,0.1,13,2973,79,NI,0,
4,Monday,43668,1,Metsch,0.1,14,2974,79,NI,0,
4,Monday,43668,1,Metsch,0.1,15,2975,69,NI,0,
4,Monday,43668,2,No Metsch,0.1,1,2981,66,NI,1,
4,Monday,43668,2,No Metsch,0.1,2,2982,85,NI,3,
4,Monday,43668,2,No Metsch,0.1,3,2983,62,NI,1,
4,Monday,43668,2,No Metsch,0.1,4,2984,76,NI,1,
4,Monday,43668,2,No Metsch,0.1,5,2985,90,NI,2,
4,Monday,43668,2,No Metsch,0.1,6,2986,74,NI,1,
4,Monday,43668,2,No Metsch,0.1,7,2987,80,NI,3,
4,Monday,43668,2,No Metsch,0.1,8,2988,62,NI,0,
4,Monday,43668,2,No Metsch,0.1,9,2989,77,NI,0,
4,Monday,43668,2,No Metsch,0.1,10,2990,85,NI,3,
4,Monday,43668,2,No Metsch,0.1,11,2991,72,NI,1,
4,Monday,43668,2,No Metsch,0.1,12,2992,74,NI,1,
4,Monday,43668,3,No Metsch,0.1,1,3001,80,NI,1,
4,Monday,43668,3,No Metsch,0.1,2,3002,70,NI,0,
4,Monday,43668,3,No Metsch,0.1,3,3002,75,NI,0,
4,Monday,43668,3,No Metsch,0.1,4,3002,79,NI,1,
4,Monday,43668,3,No Metsch,0.1,5,3002,72,NI,0,
4,Monday,43668,3,No Metsch,0.1,6,3002,79,NI,2,
4,Monday,43668,3,No Metsch,0.1,7,3002,73,NI,0,
4,Monday,43668,3,No Metsch,0.1,8,3002,77,NI,1,
4,Monday,43668,3,No Metsch,0.1,9,3002,75,NI,0,
4,Monday,43668,5,No Metsch,1,1,3041,64,NI,5,
4,Monday,43668,5,No Metsch,1,2,3042,70,NI,5,
4,Monday,43668,5,No Metsch,1,3,3043,75,NI,6,
4,Monday,43668,5,No Metsch,1,4,3044,67,NI,4,
4,Monday,43668,5,No Metsch,1,5,3045,85,NI,7,
4,Monday,43668,5,No Metsch,1,6,3046,66,NI,4,
4,Monday,43668,5,No Metsch,1,7,3047,63,NI,4,
4,Monday,43668,5,No Metsch,1,8,3048,79,NI,7,
4,Monday,43668,5,No Metsch,1,9,3049,69,NI,2,
4,Monday,43668,5,No Metsch,1,10,3050,66,NI,5,
4,Monday,43668,6,No Metsch,1,1,3061,53,NI,0,
4,Monday,43668,6,No Metsch,1,2,3062,73,NI,3,
4,Monday,43668,7,Metsch,0,1,3081,64,NI,0,
4,Monday,43668,7,Metsch,0,2,3082,68,NI,0,
4,Monday,43668,7,Metsch,0,3,3083,70,NI,0,
4,Monday,43668,7,Metsch,0,4,3084,75,NI,0,
4,Monday,43668,7,Metsch,0,5,3085,82,NI,0,
4,Monday,43668,7,Metsch,0,6,3086,69,NI,0,
4,Monday,43668,7,Metsch,0,7,3087,71,NI,0,
4,Monday,43668,7,Metsch,0,8,3088,66,NI,0,
4,Monday,43668,7,Metsch,0,9,3089,65,NI,0,
4,Monday,43668,7,Metsch,0,10,3090,70,NI,0,
4,Monday,43668,7,Metsch,0,11,3091,68,NI,0,
4,Monday,43668,7,Metsch,0,12,3092,60,NI,0,
4,Monday,43668,7,Metsch,0,13,3093,70,NI,0,
4,Monday,43668,7,Metsch,0,14,3094,65,NI,0,
4,Monday,43668,7,Metsch,0,15,3095,58,NI,0,
4,Monday,43668,7,Metsch,0,16,3096,63,NI,0,
4,Monday,43668,7,Metsch,0,17,3097,65,NI,0,
4,Monday,43668,7,Metsch,0,18,3098,69,NI,0,
4,Monday,43668,8,Metsch,0,1,3101,80,NI,1,
4,Monday,43668,8,Metsch,0,2,3102,70,NI,2,
4,Monday,43668,8,Metsch,0,3,3103,63,NI,0,
4,Monday,43668,8,Metsch,0,4,3104,63,NI,0,
4,Monday,43668,8,Metsch,0,5,3105,65,NI,1,
4,Monday,43668,8,Metsch,0,6,3106,58,NI,1,
4,Monday,43668,8,Metsch,0,7,3107,62,NI,0,
4,Monday,43668,8,Metsch,0,8,3108,58,NI,1,
4,Monday,43668,8,Metsch,0,9,3109,60,NI,1,
4,Monday,43668,8,Metsch,0,10,3110,65,I,0,
4,Monday,43668,8,Metsch,0,11,3111,62,NI,1,
4,Monday,43668,8,Metsch,0,12,3112,62,NI,0,
4,Monday,43668,8,Metsch,0,13,3113,58,NI,1,
4,Monday,43668,8,Metsch,0,14,3114,70,I,1,
4,Monday,43668,8,Metsch,0,15,3115,70,NI,0,
4,Monday,43668,8,Metsch,0,16,3116,74,NI,1,
4,Monday,43668,8,Metsch,0,17,3117,64,NI,0,
4,Monday,43668,8,Metsch,0,18,3118,75,NI,0,
4,Monday,43668,8,Metsch,0,19,3119,75,NI,0,
4,Monday,43668,8,Metsch,0,20,3120,75,NI,0,
4,Monday,43668,9,Metsch,0,1,3121,75,NI,2,
4,Monday,43668,9,Metsch,0,2,3122,60,I,0,
4,Monday,43668,13,No Metsch,0,1,3201,73,NI,0,
4,Monday,43668,13,No Metsch,0,2,3202,72,NI,0,
4,Monday,43668,13,No Metsch,0,3,3203,78,NI,1,
4,Monday,43668,13,No Metsch,0,4,3204,70,NI,0,
4,Monday,43668,13,No Metsch,0,5,3205,65,NI,0,
4,Monday,43668,13,No Metsch,0,6,3206,70,NI,2,
4,Monday,43668,13,No Metsch,0,7,3207,77,NI,0,
4,Monday,43668,13,No Metsch,0,8,3208,70,NI,0,
4,Monday,43668,13,No Metsch,0,9,3209,75,NI,0,
4,Monday,43668,13,No Metsch,0,10,3210,65,NI,1,
4,Monday,43668,13,No Metsch,0,11,3211,71,NI,1,
4,Monday,43668,13,No Metsch,0,12,3212,65,NI,0,
4,Monday,43668,13,No Metsch,0,13,3213,80,NI,0,
4,Monday,43668,13,No Metsch,0,14,3214,65,NI,1,
4,Monday,43668,13,No Metsch,0,15,3215,76,NI,0,
4,Monday,43668,13,No Metsch,0,16,3216,61,NI,0,
4,Monday,43668,13,No Metsch,0,17,3217,65,NI,0,
4,Monday,43668,13,No Metsch,0,18,3218,60,NI,0,
4,Monday,43668,13,No Metsch,0,19,3219,75,NI,1,
4,Monday,43668,13,No Metsch,0,20,3220,55,NI,0,
4,Monday,43668,14,No Metsch,0,1,3221,65,NI,0,
4,Monday,43668,14,No Metsch,0,2,3222,60,NI,0,
4,Monday,43668,14,No Metsch,0,3,3223,65,NI,0,
4,Monday,43668,14,No Metsch,0,4,3224,72,NI,0,
4,Monday,43668,14,No Metsch,0,5,3225,65,NI,0,
4,Monday,43668,14,No Metsch,0,6,3226,60,NI,0,
4,Monday,43668,14,No Metsch,0,7,3227,75,NI,1,
4,Monday,43668,14,No Metsch,0,8,3228,75,NI,1,
4,Monday,43668,14,No Metsch,0,9,3229,65,NI,0,
4,Monday,43668,14,No Metsch,0,10,3230,80,NI,0,
4,Monday,43668,14,No Metsch,0,11,3231,70,NI,0,
4,Monday,43668,14,No Metsch,0,12,3232,67,NI,1,
4,Monday,43668,14,No Metsch,0,13,3233,65,NI,0,
4,Monday,43668,14,No Metsch,0,14,3234,62,NI,0,
4,Monday,43668,14,No Metsch,0,15,3235,73,NI,1,
4,Monday,43668,14,No Metsch,0,16,3236,65,NI,0,
4,Monday,43668,14,No Metsch,0,17,3237,67,NI,1,
4,Monday,43668,14,No Metsch,0,18,3238,75,NI,1,
4,Monday,43668,14,No Metsch,0,19,3239,81,NI,1,
4,Monday,43668,14,No Metsch,0,20,3240,63,NI,1,
4,Monday,43668,15,No Metsch,0,1,3241,62,NI,0,
4,Monday,43668,15,No Metsch,0,2,3242,63,NI,0,
4,Monday,43668,15,No Metsch,0,3,3243,60,NI,0,
4,Monday,43668,15,No Metsch,0,4,3244,62,NI,0,
4,Monday,43668,15,No Metsch,0,5,3245,65,NI,0,
4,Monday,43668,15,No Metsch,0,6,3246,66,NI,0,
4,Monday,43668,15,No Metsch,0,7,3247,65,NI,0,
4,Monday,43668,15,No Metsch,0,8,3248,65,NI,0,
4,Monday,43668,15,No Metsch,0,9,3249,688,NI,0,
4,Monday,43668,15,No Metsch,0,10,3250,65,NI,0,
4,Monday,43668,15,No Metsch,0,11,3251,70,NI,0,
4,Monday,43668,15,No Metsch,0,12,3252,66,NI,0,
4,Monday,43668,16,Metsch,0.5,1,3261,82,NI,2,
4,Monday,43668,16,Metsch,0.5,2,3262,63,NI,1,
4,Monday,43668,16,Metsch,0.5,3,3263,66,NI,1,
4,Monday,43668,16,Metsch,0.5,4,3264,61,NI,1,
4,Monday,43668,16,Metsch,0.5,5,3265,74,NI,1,
4,Monday,43668,16,Metsch,0.5,6,3266,77,NI,2,
4,Monday,43668,16,Metsch,0.5,7,3267,69,NI,0,
4,Monday,43668,16,Metsch,0.5,8,3268,62,NI,1,
4,Monday,43668,16,Metsch,0.5,9,3269,78,NI,2,
4,Monday,43668,16,Metsch,0.5,10,3270,75,NI,2,
4,Monday,43668,16,Metsch,0.5,11,3271,83,NI,3,
4,Monday,43668,16,Metsch,0.5,12,3272,72,NI,1,
4,Monday,43668,17,Metsch,0.5,1,3281,63,NI,1,
4,Monday,43668,17,Metsch,0.5,2,3282,68,NI,2,
4,Monday,43668,17,Metsch,0.5,3,3283,70,NI,2,
4,Monday,43668,17,Metsch,0.5,4,3284,68,NI,1,
4,Monday,43668,17,Metsch,0.5,5,3285,68,NI,2,
4,Monday,43668,17,Metsch,0.5,6,3286,68,NI,0,
4,Monday,43668,17,Metsch,0.5,7,3287,63,NI,1,
4,Monday,43668,17,Metsch,0.5,8,3288,63,NI,1,
4,Monday,43668,17,Metsch,0.5,9,3289,82,NI,4,
4,Monday,43668,17,Metsch,0.5,10,3290,66,NI,2,
4,Monday,43668,18,Metsch,0.5,1,3301,75,NI,0,
4,Monday,43668,18,Metsch,0.5,2,3302,63,NI,0,
4,Monday,43668,18,Metsch,0.5,3,3303,63,NI,0,
4,Monday,43668,19,No Metsch,0.5,1,3321,85,NI,0,
4,Monday,43668,19,No Metsch,0.5,2,3322,96,NI,4,
4,Monday,43668,19,No Metsch,0.5,3,3323,88,NI,1,
4,Monday,43668,19,No Metsch,0.5,4,3324,95,NI,4,
4,Monday,43668,20,No Metsch,0.5,1,3341,74,NI,1,
4,Monday,43668,20,No Metsch,0.5,2,3342,72,NI,2,
4,Monday,43668,20,No Metsch,0.5,3,3343,65,NI,1,
4,Monday,43668,20,No Metsch,0.5,4,3344,73,NI,1,
4,Monday,43668,20,No Metsch,0.5,5,3345,64,NI,2,
4,Monday,43668,20,No Metsch,0.5,6,3346,67,NI,0,
4,Monday,43668,20,No Metsch,0.5,7,3347,65,NI,1,
4,Monday,43668,20,No Metsch,0.5,8,3348,73,NI,1,
4,Monday,43668,20,No Metsch,0.5,9,3349,66,NI,1,
4,Monday,43668,20,No Metsch,0.5,10,3350,69,NI,1,
4,Monday,43668,20,No Metsch,0.5,11,3351,66,NI,1,
4,Monday,43668,20,No Metsch,0.5,12,3352,96,NI,2,
4,Monday,43668,20,No Metsch,0.5,13,3353,76,NI,2,
4,Monday,43668,20,No Metsch,0.5,14,3354,73,NI,2,
4,Monday,43668,20,No Metsch,0.5,15,3355,66,NI,1,
4,Monday,43668,20,No Metsch,0.5,16,3356,73,NI,0,
4,Monday,43668,20,No Metsch,0.5,17,3357,74,NI,2,
4,Monday,43668,20,No Metsch,0.5,18,3358,65,NI,1,
4,Monday,43668,20,No Metsch,0.5,19,3359,72,NI,2,
4,Monday,43668,20,No Metsch,0.5,20,3360,76,NI,1,
4,Monday,43668,21,No Metsch,0.5,1,3361,71,NI,0,
4,Monday,43668,21,No Metsch,0.5,2,3362,65,NI,0,
4,Monday,43668,21,No Metsch,0.5,3,3363,63,NI,0,
4,Monday,43668,21,No Metsch,0.5,4,3364,75,NI,1,
4,Monday,43668,21,No Metsch,0.5,5,3365,80,NI,0,
4,Monday,43668,21,No Metsch,0.5,6,3366,73,NI,0,
4,Monday,43668,21,No Metsch,0.5,7,3367,70,NI,0,
4,Monday,43668,21,No Metsch,0.5,8,3368,65,NI,1,
4,Monday,43668,21,No Metsch,0.5,9,3369,68,NI,0,
4,Monday,43668,21,No Metsch,0.5,10,3370,64,NI,0,
4,Monday,43668,21,No Metsch,0.5,11,3371,65,NI,0,
4,Monday,43668,21,No Metsch,0.5,12,3372,60,NI,0,
4,Monday,43668,21,No Metsch,0.5,13,3373,85,NI,1,
4,Monday,43668,21,No Metsch,0.5,14,3374,75,NI,0,
4,Monday,43668,21,No Metsch,0.5,15,3375,82,NI,0,
4,Monday,43668,21,No Metsch,0.5,16,3376,72,NI,0,
4,Monday,43668,21,No Metsch,0.5,17,3377,63,NI,0,
4,Monday,43668,21,No Metsch,0.5,18,3378,64,NI,0,
4,Monday,43668,21,No Metsch,0.5,19,3379,62,NI,0,
4,Monday,43668,21,No Metsch,0.5,20,3380,72,NI,0,
4,Monday,43668,22,No Metsch,0.1,1,3381,65,NI,0,this tank has too many chao! 
4,Monday,43668,22,No Metsch,0.1,2,3382,70,NI,0,
4,Monday,43668,22,No Metsch,0.1,3,3383,65,NI,0,
4,Monday,43668,22,No Metsch,0.1,4,3384,73,NI,0,
4,Monday,43668,22,No Metsch,0.1,5,3385,75,NI,0,
4,Monday,43668,22,No Metsch,0.1,6,3386,75,NI,2,
4,Monday,43668,22,No Metsch,0.1,7,3387,85,NI,0,
4,Monday,43668,22,No Metsch,0.1,8,3388,82,NI,0,
4,Monday,43668,22,No Metsch,0.1,9,3389,80,NI,0,
4,Monday,43668,22,No Metsch,0.1,10,3390,78,NI,0,
4,Monday,43668,22,No Metsch,0.1,11,3391,70,NI,0,
4,Monday,43668,22,No Metsch,0.1,12,3392,75,NI,0,
4,Monday,43668,22,No Metsch,0.1,13,3393,72,NI,0,
4,Monday,43668,22,No Metsch,0.1,14,3394,73,NI,0,
4,Monday,43668,22,No Metsch,0.1,15,3395,70,NI,0,
4,Monday,43668,22,No Metsch,0.1,16,3396,65,NI,0,
4,Monday,43668,22,No Metsch,0.1,17,3397,77,NI,0,
4,Monday,43668,23,Metsch,0.1,1,3401,63,NI,1,1 chaoborus in sample
4,Monday,43668,23,Metsch,0.1,2,3402,60,NI,1,
4,Monday,43668,23,Metsch,0.1,3,3403,75,NI,1,
4,Monday,43668,23,Metsch,0.1,4,3404,63,NI,1,
4,Monday,43668,23,Metsch,0.1,5,3405,62,NI,1,
4,Monday,43668,23,Metsch,0.1,6,3406,60,NI,1,
4,Monday,43668,23,Metsch,0.1,7,3407,64,NI,0,
4,Monday,43668,23,Metsch,0.1,8,3408,64,NI,1,
4,Monday,43668,23,Metsch,0.1,9,3409,65,NI,0,
4,Monday,43668,23,Metsch,0.1,10,3410,79,NI,0,
4,Monday,43668,23,Metsch,0.1,11,3411,72,NI,1,
4,Monday,43668,23,Metsch,0.1,12,3412,62,NI,1,
4,Monday,43668,23,Metsch,0.1,13,3413,58,NI,1,
4,Monday,43668,23,Metsch,0.1,14,3414,58,NI,0,
4,Monday,43668,23,Metsch,0.1,15,3415,59,NI,0,
4,Monday,43668,23,Metsch,0.1,16,3416,60,NI,1,
4,Monday,43668,23,Metsch,0.1,17,3417,56,NI,1,
4,Monday,43668,23,Metsch,0.1,18,3418,75,NI,0,
4,Monday,43668,23,Metsch,0.1,19,3419,58,NI,1,
4,Monday,43668,23,Metsch,0.1,20,3420,61,NI,1,
4,Monday,43668,24,Metsch,0.1,1,3421,79,NI,1,
4,Monday,43668,24,Metsch,0.1,2,3422,69,NI,0,
4,Monday,43668,24,Metsch,0.1,3,3423,73,NI,0,
4,Monday,43668,24,Metsch,0.1,4,3424,71,NI,0,
4,Monday,43668,24,Metsch,0.1,5,3425,70,NI,0,
4,Monday,43668,24,Metsch,0.1,6,3426,74,NI,0,
4,Monday,43668,24,Metsch,0.1,7,3427,69,NI,0,
4,Monday,43668,24,Metsch,0.1,8,3428,71,NI,0,
4,Monday,43668,24,Metsch,0.1,9,3429,89,NI,0,
4,Monday,43668,24,Metsch,0.1,10,3430,74,NI,0,
4,Monday,43668,24,Metsch,0.1,11,3431,75,NI,1,
4,Monday,43668,24,Metsch,0.1,12,3432,76,NI,0,
4,Monday,43668,24,Metsch,0.1,13,3433,74,NI,0,
4,Monday,43668,24,Metsch,0.1,14,3434,63,NI,0,
4,Monday,43668,24,Metsch,0.1,15,3435,78,NI,0,
4,Monday,43668,24,Metsch,0.1,16,3436,76,NI,0,
4,Monday,43668,24,Metsch,0.1,17,3437,83,NI,0,
4,Monday,43668,24,Metsch,0.1,18,3438,69,NI,0,
4,Monday,43668,24,Metsch,0.1,19,3439,66,NI,1,
4,Monday,43668,24,Metsch,0.1,20,3440,72,NI,0,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,27,,,,,,,1,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,27,,,,,,,1,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,27,,,,,,,1,
4,Thursday,7/25/19,27,,,,,,,1,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,27,,,,,,,2,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,27,,,,,,,1,
4,Thursday,7/25/19,27,,,,,,,1,
4,Thursday,7/25/19,27,,,,,,,1,
4,Thursday,7/25/19,27,,,,,,,1,
4,Thursday,7/25/19,27,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,2,
4,Thursday,7/25/19,28,,,,,,,1,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,1,
4,Thursday,7/25/19,28,,,,,,,1,
4,Thursday,7/25/19,28,,,,,,,1,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,1,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,28,,,,,,,0,
4,Thursday,7/25/19,29,,,,,,,0,
4,Thursday,7/25/19,29,,,,,,,0,
4,Thursday,7/25/19,29,,,,,,,0,
4,Thursday,7/25/19,29,,,,,,,2,
4,Thursday,7/25/19,29,,,,,,,0,
4,Thursday,7/25/19,29,,,,,,,1,
4,Thursday,7/25/19,29,,,,,,,1,
4,Thursday,7/25/19,29,,,,,,,2,
4,Thursday,7/25/19,29,,,,,,,0,
4,Thursday,7/25/19,29,,,,,,,1,
4,Thursday,7/25/19,29,,,,,,,0,
4,Thursday,7/25/19,29,,,,,,,0,
4,Thursday,7/25/19,29,,,,,,,0,
4,Thursday,7/25/19,29,,,,,,,0,
4,Thursday,7/25/19,29,,,,,,,0,
4,Thursday,7/25/19,30,,,,,,,0,
4,Thursday,7/25/19,30,,,,,,,0,
4,Thursday,7/25/19,30,,,,,,,1,
4,Thursday,7/25/19,30,,,,,,,1,
4,Thursday,7/25/19,30,,,,,,,2,
4,Thursday,7/25/19,30,,,,,,,0,
4,Thursday,7/25/19,30,,,,,,,1,
4,Thursday,7/25/19,30,,,,,,,0,
4,Thursday,7/25/19,30,,,,,,,2,
4,Thursday,7/25/19,30,,,,,,,2,
4,Thursday,7/25/19,30,,,,,,,2,
4,Thursday,7/25/19,30,,,,,,,0,
4,Thursday,7/25/19,30,,,,,,,0,
4,Thursday,7/25/19,30,,,,,,,1,
4,Thursday,7/25/19,30,,,,,,,2,
4,Thursday,7/25/19,30,,,,,,,2,
4,Thursday,7/25/19,30,,,,,,,1,
